score,r2_1,r2_2,epochs,kernel_size,points,model_param1,model_param2,telescope,t_int,label
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9084320366382599,0.8876975774765015,0.9291664958000183,50,47,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8418803215026855,0.7804304361343384,0.9033302068710327,50,598,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8987618684768677,0.8714311122894287,0.9260926246643066,50,77,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8318834900856018,0.760442316532135,0.9033246636390686,50,1127,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8833316266536713,0.8434077501296997,0.9232555031776428,50,182,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9153410494327545,0.8937702775001526,0.9369118213653564,50,17,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9135275781154633,0.8912126421928406,0.9358425140380859,50,34,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8482395708560944,0.7899799346923828,0.9064992070198059,50,2366,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9150799512863159,0.8888251185417175,0.9413347840309143,50,20,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8512942492961884,0.7922029495239258,0.9103855490684509,50,355,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8987635970115662,0.872378945350647,0.9251482486724854,50,128,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9048098027706146,0.8849601745605469,0.9246594309806824,50,95,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9080117642879486,0.8778946399688721,0.9381288886070251,50,67,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9149858951568604,0.891202449798584,0.9387693405151367,50,26,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.8460935354232788,0.7857001423835754,0.9064869284629822,50,855,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8431108593940735,0.7841975688934326,0.9020241498947144,50,1590,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9170410931110382,0.8964204788208008,0.9376617074012756,50,15,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9057128131389618,0.8756033182144165,0.9358223080635071,50,46,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9129882752895355,0.8928750157356262,0.9331015348434448,50,9,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8788193166255951,0.8353717923164368,0.9222668409347534,50,203,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9035803377628326,0.87061607837677,0.9365445971488953,50,23,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9104131460189819,0.8842660188674927,0.9365602731704712,50,56,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9077929556369781,0.8858059644699097,0.9297799468040466,50,31,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9129882752895355,0.8928750157356262,0.9331015348434448,50,9,2762,83,4,NA,NA,"pure signal first try"
0.9013277292251587,0.886463463306427,0.9161919951438904,50,146,2762,83,4,NA,NA,"pure signal first try"
0.8468161225318909,0.7915155291557312,0.9021167159080505,50,1963,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
